Ngay,GiaDieuChinh,GiaDongCua,ThayDoi,KhoiLuongKhopLenh,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,GiaMoCua,GiaCaoNhat,GiaThapNhat,symbol
2024-06-05,1284.35,1284.35,0.83(0.06 %),810151817,21420906563480.0,112633111,2552322436520,1287.12,1293.93,1284.35,VNINDEX
2024-06-06,1283.56,1283.56,-0.79(-0.06 %),798030139,19779443136080.0,92051533,2378878863920,1288.53,1292.02,1278.4,VNINDEX
2024-06-07,1287.58,1287.58,4.02(0.31 %),604714800,15345230944570.0,91428532,2445513055430,1289.05,1293.03,1283.13,VNINDEX
2024-06-10,1290.67,1290.67,3.09(0.24 %),778969124,19457754466860.0,79170830,2147461533140,1292.67,1297.39,1287.44,VNINDEX
2024-06-11,1284.41,1284.41,-6.26(-0.49 %),859350069,22277541489490.0,119020138,2807226510510,1295.03,1296.41,1279.47,VNINDEX
2024-06-12,1300.19,1300.19,15.78(1.23 %),771489483,20207392456260.0,123184084,3041092543740,1285.01,1301.35,1281.71,VNINDEX
2024-06-13,1301.51,1301.51,1.32(0.10 %),829277993,21303637450310.0,59083306,1687425549690,1305.69,1306.01,1297.6,VNINDEX
2024-06-14,1279.91,1279.91,-21.6(-1.66 %),1009516769,26765306119020.0,99638324,2564763880980,1303.24,1305.02,1279.91,VNINDEX
2024-06-17,1274.77,1274.77,-5.14(-0.40 %),780427600,20228960905240.0,118222534,2672151094760,1282.08,1283.1,1272.54,VNINDEX
2024-06-18,1279.5,1279.5,4.73(0.37 %),633200730,17485819128350.0,171963700,5017512871650,1279.39,1286.52,1278.38,VNINDEX
2024-06-19,1279.79,1279.79,0.29(0.02 %),767937021,20743124283940.0,225314532,4906265716060,1283.0,1284.14,1270.66,VNINDEX
2024-06-20,1282.3,1282.3,2.51(0.20 %),818093366,21357993725090.0,108513625,2373279274910,1280.98,1286.54,1273.54,VNINDEX
2024-06-21,1282.02,1282.02,-0.28(-0.02 %),702730366,18703757530060.0,121138777,2539595469940,1285.07,1288.06,1279.44,VNINDEX
2024-06-24,1254.12,1254.12,-27.9(-2.18 %),1098139948,28232572569320.0,142867036,3445522430680,1281.07,1284.84,1252.66,VNINDEX
2024-06-25,1256.56,1256.56,2.44(0.19 %),548064547,15180663090240.0,266045348,5977149909760,1255.77,1260.07,1250.25,VNINDEX
2024-06-26,1261.24,1261.24,4.68(0.37 %),589076995,15392129270340.0,244205879,4732924729660,1258.95,1262.67,1247.55,VNINDEX
2024-06-27,1259.09,1259.09,-2.15(-0.17 %),469971852,12326423936500.0,122596647,2775520063500,1260.71,1262.49,1255.12,VNINDEX
2024-06-28,1245.32,1245.32,-13.77(-1.09 %),671571132,16880470959470.0,168257046,3967548040530,1260.27,1262.61,1240.15,VNINDEX
2024-07-01,1254.56,1254.56,9.24(0.74 %),432926586,11892060139350.0,54114514,1213296860650,1246.33,1254.56,1240.07,VNINDEX
2024-07-02,1269.79,1269.79,15.23(1.21 %),470398369,12350655723280.0,56401636,1606080276720,1258.87,1270.47,1257.93,VNINDEX
2024-07-03,1276.85,1276.85,7.06(0.56 %),501940903,13315765875750.0,82937709,2137025124250,1273.26,1278.14,1268.23,VNINDEX
2024-07-04,1279.89,1279.89,3.04(0.24 %),475715974,12952008452840.0,47726450,1057944547160,1278.87,1283.13,1274.58,VNINDEX
2024-07-05,1283.04,1283.04,3.15(0.25 %),589214874,15280615264740.0,27288600,717570735260,1281.21,1284.98,1276.93,VNINDEX
2024-07-08,1283.56,1283.56,0.52(0.04 %),766898184,19889856000000.0,0,0,1285.34,1287.14,1277.68,VNINDEX
2024-07-09,1293.71,1293.71,10.15(0.79 %),757405945,20196537734440.0,62802072,1616620265560,1286.33,1294.15,1283.62,VNINDEX
2024-07-10,1285.94,1285.94,-7.77(-0.60 %),677540818,17907065601640.0,71642610,3880517398360,1295.57,1297.96,1285.94,VNINDEX
2024-07-11,1283.8,1283.8,-2.14(-0.17 %),636329860,16523656683610.0,60836434,1989814316390,1291.14,1293.32,1283.8,VNINDEX
2024-07-12,1280.75,1280.75,-3.05(-0.24 %),546826260,13766121611290.0,55772977,1355113388710,1284.79,1288.67,1277.16,VNINDEX
2024-07-15,1279.82,1279.82,-0.93(-0.07 %),474355391,11305330825790.0,96580810,2789468174210,1284.14,1286.37,1276.27,VNINDEX
2024-07-16,1281.18,1281.18,1.36(0.11 %),637193906,15383045782820.0,40871864,924469217180,1282.83,1291.47,1279.37,VNINDEX
2024-07-17,1268.66,1268.66,-12.52(-0.98 %),1174012593,28117433875520.0,49445459,1183690124480,1286.07,1290.76,1256.42,VNINDEX
2024-07-18,1274.44,1274.44,5.78(0.46 %),652387299,16501249781800.0,82745890,2440591218200,1270.95,1274.67,1256.21,VNINDEX
2024-07-19,1264.78,1264.78,-9.66(-0.76 %),724064305,17177186413810.0,49355795,1091433586190,1275.28,1279.94,1260.68,VNINDEX
2024-07-22,1254.64,1254.64,-10.14(-0.80 %),834239155,19105547295440.0,88983608,1997911704560,1261.42,1267.43,1245.02,VNINDEX
2024-07-23,1231.81,1231.81,-22.83(-1.82 %),662854184,16133000354960.0,64495762,1903358645040,1256.72,1258.74,1231.81,VNINDEX
2024-07-24,1238.47,1238.47,6.66(0.54 %),658298854,16064970925210.0,79983221,1778468074790,1225.5,1242.4,1218.65,VNINDEX
2024-07-25,1233.19,1233.19,-5.28(-0.43 %),421018935,9656894863220.0,61641890,1939284136780,1233.08,1235.67,1226.2,VNINDEX
2024-07-26,1242.11,1242.11,8.92(0.72 %),417284760,10118014024380.0,38475130,1490001975620,1235.21,1242.11,1234.05,VNINDEX
2024-07-29,1246.6,1246.6,4.49(0.36 %),464635925,10492647228760.0,31997282,883413771240,1247.71,1249.68,1243.08,VNINDEX
2024-07-30,1245.06,1245.06,-1.54(-0.12 %),602295248,12578413691610.0,47918051,1054307308390,1247.23,1248.73,1236.97,VNINDEX
2024-07-31,1251.51,1251.51,6.45(0.52 %),685424883,15319252301900.0,55857841,2030585698100,1247.45,1255.77,1246.3,VNINDEX
2024-08-01,1226.96,1226.96,-24.55(-1.96 %),852236557,20272134811830.0,34798943,690984188170,1254.59,1257.85,1222.51,VNINDEX
2024-08-02,1236.6,1236.6,9.64(0.79 %),657668495,15666852121750.0,29389482,573345878250,1215.67,1236.6,1209.77,VNINDEX
2024-08-05,1188.07,1188.07,-48.53(-3.92 %),942539362,21258955533970.0,94762018,2501108466030,1219.23,1220.99,1184.53,VNINDEX
2024-08-06,1210.28,1210.28,22.21(1.87 %),612786967,13843016499180.0,73533490,2476120500820,1197.52,1213.35,1186.74,VNINDEX
2024-08-07,1215.88,1215.88,5.6(0.46 %),510053227,11633985191730.0,106174667,2440735808270,1216.96,1217.79,1205.11,VNINDEX
2024-08-08,1208.32,1208.32,-7.56(-0.62 %),639430907,13541423070710.0,119044103,3192431929290,1212.09,1219.97,1202.58,VNINDEX
2024-08-09,1223.64,1223.64,15.32(1.27 %),544376076,12754376839320.0,41224338,1464520160680,1215.3,1225.02,1212.4,VNINDEX
2024-08-12,1230.28,1230.28,6.64(0.54 %),494561906,12041753104850.0,55500380,1949835895150,1225.95,1231.46,1221.16,VNINDEX
2024-08-13,1230.42,1230.42,0.14(0.01 %),488342076,11655659470430.0,49530252,1370507529570,1229.81,1231.55,1223.01,VNINDEX
2024-08-14,1230.36,1230.36,-0.06(0.00 %),443199063,10827507594910.0,63598564,2157109405090,1233.7,1236.51,1228.93,VNINDEX
2024-08-15,1223.56,1223.56,-6.8(-0.55 %),432238084,10057565155830.0,60703972,1401040844170,1230.58,1231.69,1222.28,VNINDEX
2024-08-16,1252.23,1252.23,28.67(2.34 %),917105181,21503043978910.0,47375869,1494245021090,1228.27,1253.24,1227.94,VNINDEX
2024-08-19,1261.62,1261.62,9.39(0.75 %),609838096,14497284226840.0,85453114,2220985773160,1258.48,1263.84,1256.45,VNINDEX
2024-08-20,1272.55,1272.55,10.93(0.87 %),772109946,17958647202640.0,36791346,1042145797360,1263.65,1275.95,1263.65,VNINDEX
2024-08-21,1284.05,1284.05,11.5(0.90 %),715820941,17866357351470.0,118616005,2749058648530,1272.34,1284.05,1268.91,VNINDEX
2024-08-22,1282.78,1282.78,-1.27(-0.10 %),612261817,14029708361260.0,59311407,1438808638740,1287.34,1288.42,1280.42,VNINDEX
2024-08-23,1285.32,1285.32,2.54(0.20 %),635652586,14249416080210.0,88708268,2571927919790,1283.22,1287.43,1276.43,VNINDEX
2024-08-26,1280.02,1280.02,-5.3(-0.41 %),691695175,16551940284020.0,82805210,1696737715980,1289.65,1290.45,1278.72,VNINDEX
2024-08-27,1280.56,1280.56,0.54(0.04 %),589958790,14426725453080.0,68220565,1716248546920,1279.55,1282.92,1274.7,VNINDEX
2024-08-28,1281.44,1281.44,0.88(0.07 %),658163171,14856023517750.0,59250451,1469878482250,1283.41,1285.72,1276.9,VNINDEX
2024-08-29,1281.47,1281.47,0.03(0.00 %),580472955,12715402071000.0,49606597,1041956929000,1281.15,1288.2,1280.24,VNINDEX
2024-08-30,1283.87,1283.87,2.4(0.19 %),510780520,12116487182480.0,59782740,1382307817520,1283.61,1286.84,1282.58,VNINDEX
2024-09-04,1275.8,1275.8,-8.07(-0.63 %),588157743,13759361985650.0,55780700,1765892014350,1271.39,1277.27,1268.43,VNINDEX
2024-09-05,1268.21,1268.21,-7.59(-0.59 %),594426347,14820622533540.0,69992639,1739790466460,1276.35,1282.21,1266.05,VNINDEX
2024-09-06,1273.96,1273.96,5.75(0.45 %),514936954,12216780601740.0,121553264,3230862398260,1268.26,1274.44,1262.94,VNINDEX
2024-09-09,1267.73,1267.73,-6.23(-0.49 %),433845957,10286115435150.0,62545588,1373045564850,1269.83,1269.92,1262.97,VNINDEX
2024-09-10,1255.23,1255.23,-12.5(-0.99 %),601503586,13935751299760.0,85021567,1618998700240,1269.83,1271.83,1252.22,VNINDEX
2024-09-11,1253.27,1253.27,-1.96(-0.16 %),517736132,11259412368460.0,65950340,1582894631540,1254.25,1256.86,1244.79,VNINDEX
2024-09-12,1256.35,1256.35,3.08(0.25 %),381112469,9287171614370.0,48074731,1084326385630,1258.42,1260.93,1255.87,VNINDEX
2024-09-13,1251.71,1251.71,-4.64(-0.37 %),383058286,9091790447100.0,95625750,1910096552900,1253.48,1254.24,1248.78,VNINDEX
2024-09-16,1239.26,1239.26,-12.45(-0.99 %),453594647,10549681281770.0,153712497,2922302718230,1251.08,1255.42,1239.26,VNINDEX
2024-09-17,1258.95,1258.95,19.69(1.59 %),460744690,10527871234210.0,170628042,2967384765790,1240.0,1258.95,1238.69,VNINDEX
2024-09-18,1264.9,1264.9,5.95(0.47 %),598374612,14799210609200.0,199420611,3694551390800,1261.23,1271.77,1257.93,VNINDEX
2024-09-19,1271.27,1271.27,6.37(0.50 %),477857099,11990735590620.0,128289050,2255467409380,1268.08,1271.27,1264.82,VNINDEX
2024-09-20,1272.04,1272.04,0.77(0.06 %),840427365,20059500662500.0,43586830,1388787337500,1277.73,1283.3,1272.04,VNINDEX
2024-09-23,1268.48,1268.48,-3.56(-0.28 %),455722792,10452776383570.0,93245223,2027003616430,1275.15,1276.99,1267.87,VNINDEX
2024-09-24,1276.99,1276.99,8.51(0.67 %),493764676,11584954486350.0,316928641,6042205513650,1268.25,1276.99,1266.68,VNINDEX
2024-09-25,1287.48,1287.48,10.49(0.82 %),904057882,20584415414760.0,83788948,2088912585240,1282.48,1288.44,1280.47,VNINDEX
2024-09-26,1291.49,1291.49,4.01(0.31 %),889834232,20126660630650.0,54941618,1393471369350,1290.03,1298.71,1289.15,VNINDEX
2024-09-27,1290.92,1290.92,-0.57(-0.04 %),874903594,19296940260260.0,73891508,2207114739740,1295.03,1300.31,1287.21,VNINDEX
2024-09-30,1287.94,1287.94,-2.98(-0.23 %),693266986,15114898240210.0,53301893,1131042759790,1290.17,1292.03,1283.92,VNINDEX
2024-10-01,1292.2,1292.2,4.26(0.33 %),922799879,20385815506700.0,57860440,1455936493300,1290.68,1302.22,1290.68,VNINDEX
2024-10-02,1287.84,1287.84,-4.36(-0.34 %),677770682,14950238432540.0,90596111,2738224567460,1289.65,1293.69,1285.14,VNINDEX
2024-10-03,1278.1,1278.1,-9.74(-0.76 %),1009745574,22040899409930.0,30471351,1177735590070,1288.45,1299.36,1276.51,VNINDEX
2024-10-04,1270.6,1270.6,-7.5(-0.59 %),568802884,12694739217600.0,40432866,1016520782400,1278.9,1279.33,1270.6,VNINDEX
2024-10-07,1269.93,1269.93,-0.67(-0.05 %),497177577,10741110231600.0,42416594,1079990768400,1275.59,1278.61,1264.65,VNINDEX
2024-10-08,1271.98,1271.98,2.05(0.16 %),650356225,14967470685590.0,22194461,642160314410,1271.98,1275.82,1266.94,VNINDEX
2024-10-09,1281.85,1281.85,9.87(0.78 %),643343758,16034666539200.0,32249310,993548460800,1273.96,1283.01,1273.04,VNINDEX
2024-10-10,1286.36,1286.36,4.51(0.35 %),665299882,17185036585090.0,53428954,1215880414910,1289.61,1294.33,1284.97,VNINDEX
2024-10-11,1288.39,1288.39,2.03(0.16 %),479872804,11955199683300.0,36466665,922904316700,1287.66,1289.37,1283.56,VNINDEX
2024-10-14,1286.34,1286.34,-2.05(-0.16 %),670466089,15341515524320.0,124828718,2927452475680,1296.54,1297.67,1286.13,VNINDEX
2024-10-15,1281.08,1281.08,-5.26(-0.41 %),675124538,15566237067000.0,31474152,943733933000,1287.81,1294.05,1279.81,VNINDEX
2024-10-16,1279.48,1279.48,-1.6(-0.12 %),482243077,11866654312610.0,51690603,1369232687390,1279.86,1283.33,1276.4,VNINDEX
2024-10-17,1286.52,1286.52,7.04(0.55 %),617838632,14000255214530.0,64606028,1629384785470,1282.65,1286.52,1271.82,VNINDEX
2024-10-18,1285.46,1285.46,-1.06(-0.08 %),607856932,13915970773370.0,75400801,1411607226630,1291.16,1294.1,1285.46,VNINDEX
2024-10-21,1279.77,1279.77,-5.69(-0.44 %),580256611,13495109263170.0,36820697,774403736830,1284.17,1287.71,1279.77,VNINDEX
2024-10-22,1269.89,1269.89,-9.88(-0.77 %),728502963,17540172414950.0,65413737,1550490585050,1280.21,1280.21,1265.44,VNINDEX
2024-10-23,1270.9,1270.9,1.01(0.08 %),535847404,12862875356070.0,53910837,1178091643930,1270.58,1273.21,1263.26,VNINDEX
2024-10-24,1257.41,1257.41,-13.49(-1.06 %),592565307,14082903847370.0,80525733,1896609152630,1271.17,1274.11,1257.41,VNINDEX
2024-10-25,1252.72,1252.72,-4.69(-0.37 %),525129703,12428749976250.0,42989183,1339568023750,1260.94,1261.72,1251.75,VNINDEX
2024-10-28,1254.77,1254.77,2.05(0.16 %),400508458,9217842585550.0,82061382,1633152414450,1252.76,1255.18,1250.94,VNINDEX
2024-10-29,1261.78,1261.78,7.01(0.56 %),490665420,11642580034360.0,380091191,7102404965640,1258.03,1262.38,1257.43,VNINDEX
2024-10-30,1258.63,1258.63,-3.15(-0.25 %),475263319,11175485878920.0,61329181,1497393121080,1263.57,1264.84,1255.07,VNINDEX
2024-10-31,1264.48,1264.48,5.85(0.46 %),469049009,10968068268160.0,134422222,6876864731840,1260.23,1267.88,1255.55,VNINDEX
2024-11-01,1254.89,1254.89,-9.59(-0.76 %),537480675,13587124059050.0,40125256,1103607940950,1262.39,1264.67,1254.33,VNINDEX
2024-11-04,1244.71,1244.71,-10.18(-0.81 %),589307714,13395402581330.0,118120395,2409681418670,1255.92,1256.96,1242.36,VNINDEX
2024-11-05,1245.76,1245.76,1.05(0.08 %),332607121,8184010354990.0,82735525,2738832645010,1244.85,1248.97,1243.55,VNINDEX
2024-11-06,1261.28,1261.28,15.52(1.25 %),502638895,12106194971550.0,64190729,2078555028450,1251.22,1262.44,1250.57,VNINDEX
2024-11-07,1259.75,1259.75,-1.53(-0.12 %),470366654,11434228627830.0,28724224,1039039372170,1266.61,1267.09,1259.75,VNINDEX
2024-11-08,1252.56,1252.56,-7.19(-0.57 %),503244952,12559959145930.0,51262184,1315155854070,1262.84,1264.09,1250.77,VNINDEX
2024-11-11,1250.32,1250.32,-2.24(-0.18 %),712083666,17619213952500.0,81034558,1899490047500,1253.81,1253.87,1241.29,VNINDEX
2024-11-12,1244.82,1244.82,-5.5(-0.44 %),516346103,12529543195850.0,82464737,1650195804150,1251.79,1257.02,1242.91,VNINDEX
2024-11-13,1246.04,1246.04,1.22(0.10 %),587203568,13705205235370.0,68593271,1547712764630,1242.94,1247.04,1234.62,VNINDEX
2024-11-14,1231.89,1231.89,-14.15(-1.14 %),555483270,13572920603060.0,124071056,2341511396940,1243.85,1247.07,1231.69,VNINDEX
2024-11-15,1218.57,1218.57,-13.32(-1.08 %),668031264,16200445616470.0,78569334,2355134383530,1229.36,1229.59,1217.03,VNINDEX
2024-11-18,1217.12,1217.12,-1.45(-0.12 %),555960091,13347828068580.0,86056076,2033050931420,1218.3,1225.38,1204.6,VNINDEX
2024-11-19,1205.15,1205.15,-11.97(-0.98 %),437479185,11353233676240.0,70952690,1826972323760,1220.68,1221.4,1205.15,VNINDEX
2024-11-20,1216.54,1216.54,11.39(0.95 %),649274185,15192755798650.0,117904007,2591283201350,1203.71,1222.73,1197.99,VNINDEX
2024-11-21,1228.33,1228.33,11.79(0.97 %),427350380,10541016381730.0,50996804,1613692618270,1217.3,1228.55,1214.06,VNINDEX
2024-11-22,1228.1,1228.1,-0.23(-0.02 %),453742385,10522865688050.0,77795097,2151266311950,1228.95,1233.42,1226.33,VNINDEX
2024-11-25,1234.7,1234.7,6.6(0.54 %),409112104,9258938037180.0,83096027,2591134962820,1229.39,1236.57,1229.02,VNINDEX
2024-11-26,1242.13,1242.13,7.43(0.60 %),503889875,11227321268000.0,69848163,1965461732000,1235.63,1246.83,1235.22,VNINDEX
2024-11-27,1241.97,1241.97,-0.16(-0.01 %),366063077,9264206416930.0,62335675,2072123583070,1241.36,1245.34,1239.23,VNINDEX
2024-11-28,1242.11,1242.11,0.14(0.01 %),414791382,9478151238830.0,60855708,1627500761170,1246.37,1250.46,1240.91,VNINDEX
2024-11-29,1250.46,1250.46,8.35(0.67 %),427885583,11537451294080.0,72958973,1916217705920,1242.51,1250.92,1241.0,VNINDEX
2024-12-02,1251.21,1251.21,0.75(0.06 %),388759584,9519491135350.0,102373612,2247902864650,1255.73,1258.05,1247.74,VNINDEX
2024-12-03,1249.83,1249.83,-1.38(-0.11 %),477509695,11468404489970.0,189161438,4070472510030,1251.43,1253.83,1244.91,VNINDEX
2024-12-04,1240.41,1240.41,-9.42(-0.75 %),505237488,11953471792780.0,68671430,1906841207220,1247.34,1247.78,1239.82,VNINDEX
2024-12-05,1267.53,1267.53,27.12(2.19 %),839923489,19185753330210.0,67732399,1812333669790,1241.81,1269.18,1238.49,VNINDEX
2024-12-06,1270.14,1270.14,2.61(0.21 %),599525392,15355714047970.0,94352381,2290711952030,1270.96,1276.1,1268.58,VNINDEX
2024-12-09,1273.84,1273.84,3.7(0.29 %),584652263,12815447468630.0,170919863,3842687531370,1271.46,1277.69,1268.69,VNINDEX
2024-12-10,1272.07,1272.07,-1.77(-0.14 %),499629205,11547331466850.0,131818408,2900097533150,1274.29,1277.32,1270.32,VNINDEX
2024-12-11,1268.86,1268.86,-3.21(-0.25 %),501800464,11815489210690.0,121392360,3331423789310,1273.23,1276.67,1264.15,VNINDEX
2024-12-12,1267.35,1267.35,-1.51(-0.12 %),487930453,11633044191110.0,65892736,1839881808890,1270.86,1275.64,1265.99,VNINDEX
2024-12-13,1262.57,1262.57,-4.78(-0.38 %),395226300,9455573921550.0,79594846,1875990078450,1264.98,1266.55,1260.48,VNINDEX
2024-12-16,1263.79,1263.79,1.22(0.10 %),385861320,9226419140910.0,139466137,3391041859090,1264.03,1267.1,1258.65,VNINDEX
2024-12-17,1261.72,1261.72,-2.07(-0.16 %),358215576,8719812129270.0,129799556,3152155870730,1264.95,1265.45,1260.6,VNINDEX
2024-12-18,1266.0,1266.0,4.28(0.34 %),391882514,8843927356960.0,121688399,3533904643040,1262.57,1266.53,1261.49,VNINDEX
2024-12-19,1254.67,1254.67,-11.33(-0.89 %),662711061,15395802722170.0,111697150,2248687277830,1256.9,1259.76,1249.39,VNINDEX
2024-12-20,1257.5,1257.5,2.83(0.23 %),441564886,10418883336170.0,100742216,2329105663830,1255.6,1259.0,1253.9,VNINDEX
2024-12-23,1262.76,1262.76,5.26(0.42 %),381648115,9295796528220.0,101463532,2623618471780,1262.45,1265.2,1261.62,VNINDEX
2024-12-24,1260.36,1260.36,-2.4(-0.19 %),520744496,12063415032050.0,110095866,2855735967950,1263.03,1263.05,1253.78,VNINDEX
2024-12-25,1274.04,1274.04,13.68(1.09 %),724345690,16511995715950.0,83558241,2264390284050,1262.03,1283.09,1261.87,VNINDEX
2024-12-26,1272.87,1272.87,-1.17(-0.09 %),502071890,10640383260640.0,83306530,2800208739360,1275.68,1277.17,1271.99,VNINDEX
2024-12-27,1275.14,1275.14,2.27(0.18 %),579882989,13286059082390.0,77665850,3035038917610,1275.56,1277.89,1272.23,VNINDEX
2024-12-30,1272.02,1272.02,-3.12(-0.24 %),452946957,10012327206260.0,73560574,1563594793740,1273.75,1274.15,1268.77,VNINDEX
2024-12-31,1266.78,1266.78,-5.24(-0.41 %),407171783,9570643132850.0,64650657,1743990867150,1272.25,1272.46,1266.78,VNINDEX
2025-01-02,1269.71,1269.71,2.93(0.23 %),371654586,8804459174200.0,55070332,1904947825800,1268.96,1271.13,1263.25,VNINDEX
2025-01-03,1254.59,1254.59,-15.12(-1.19 %),504666610,12022898177760.0,48722290,1550991822240,1268.74,1269.01,1254.59,VNINDEX
2025-01-06,1246.35,1246.35,-8.24(-0.66 %),515112770,12168044972680.0,48195462,1460242027320,1254.79,1260.37,1244.87,VNINDEX
2025-01-07,1248.78,1248.78,2.43(0.19 %),73908334,1352707205480.0,53995790,1434056794520,1249.19,1251.28,1248.11,VNINDEX
2025-01-08,1251.02,1251.02,2.24(0.18 %),367525429,8500277544880.0,72869816,1632291455120,1246.16,1251.02,1239.67,VNINDEX
2025-01-09,1245.77,1245.77,-5.25(-0.42 %),290493053,6617714210970.0,45729815,894139789030,1250.56,1253.26,1242.9,VNINDEX
2025-01-10,1230.48,1230.48,-15.29(-1.23 %),474210876,10437214878960.0,18355524,611877121040,1245.6,1247.8,1230.48,VNINDEX
2025-01-13,1235.65,1235.65,5.17(0.42 %),434026581,9287140392390.0,82931871,2697779607610,1226.66,1235.65,1220.87,VNINDEX
2025-01-14,1229.07,1229.07,-6.58(-0.53 %),322277955,7132290925480.0,48770437,1257175074520,1234.77,1235.54,1226.7,VNINDEX
2025-01-15,1236.18,1236.18,7.11(0.58 %),392612592,8452018142630.0,72214156,1843214857370,1233.29,1237.46,1231.13,VNINDEX
2025-01-16,1242.36,1242.36,6.18(0.50 %),401866522,9440248869300.0,88196352,3477550130700,1241.74,1245.4,1235.56,VNINDEX
2025-01-17,1249.11,1249.11,6.75(0.54 %),356809485,8202833206820.0,50972159,1359450793180,1242.38,1249.11,1239.63,VNINDEX
2025-01-20,1249.55,1249.55,0.44(0.04 %),356668087,7786567938550.0,74936828,2094723061450,1250.13,1253.02,1247.5,VNINDEX
2025-01-21,1246.09,1246.09,-3.46(-0.28 %),377031582,8455393415150.0,108727256,2759165584850,1252.75,1254.17,1243.08,VNINDEX
2025-01-22,1242.53,1242.53,-3.56(-0.29 %),400238906,9323747155850.0,100038831,2586596844150,1248.26,1249.14,1242.53,VNINDEX
2025-01-23,1259.63,1259.63,17.1(1.38 %),495614623,11924015811350.0,45867457,1300456188650,1245.59,1263.59,1244.77,VNINDEX
2025-01-24,1265.05,1265.05,5.42(0.43 %),495593378,11104118956860.0,28668915,706238043140,1259.26,1265.38,1258.46,VNINDEX
2025-02-04,1264.68,1264.68,-0.37(-0.03 %),584665483,13066747492650.0,74735909,2177879507350,1256.91,1264.68,1255.44,VNINDEX
2025-02-05,1269.61,1269.61,4.93(0.39 %),533621747,11917121970590.0,52952055,1396720029410,1268.43,1271.8,1266.18,VNINDEX
2025-02-06,1271.48,1271.48,1.87(0.15 %),537101428,11943446723230.0,26120116,865867276770,1273.58,1275.47,1268.28,VNINDEX
2025-02-07,1275.2,1275.2,3.72(0.29 %),549313151,12549534258650.0,68447444,2106261741350,1271.98,1279.35,1269.11,VNINDEX
2025-02-10,1263.26,1263.26,-11.94(-0.94 %),722097200,17271478092940.0,72798460,1604889907060,1272.27,1274.47,1263.26,VNINDEX
2025-02-11,1268.45,1268.45,5.19(0.41 %),571766983,12731686401270.0,56630367,1465592598730,1265.44,1268.45,1263.11,VNINDEX
2025-02-12,1266.91,1266.91,-1.54(-0.12 %),461572874,10140837771650.0,44186215,1134249228350,1270.83,1272.86,1266.59,VNINDEX
2025-02-13,1270.35,1270.35,3.44(0.27 %),471455473,10841465913300.0,40242989,888680086700,1267.25,1270.67,1263.85,VNINDEX
2025-02-14,1276.08,1276.08,5.73(0.45 %),612730570,13916723498530.0,37141687,930429501470,1277.52,1280.6,1274.0,VNINDEX
2025-02-17,1272.72,1272.72,-3.36(-0.26 %),739296299,15412479343300.0,113401092,2252091656700,1277.12,1278.49,1272.72,VNINDEX
2025-02-18,1278.14,1278.14,5.42(0.43 %),630727837,12810747440410.0,75547474,1429503559590,1274.05,1283.34,1272.19,VNINDEX
2025-02-19,1288.56,1288.56,10.42(0.82 %),736572664,15354329281200.0,75150536,2055703718800,1280.6,1288.56,1278.92,VNINDEX
2025-02-20,1292.98,1292.98,4.42(0.34 %),713812172,14991822256170.0,56846228,1296138743830,1292.94,1295.82,1290.84,VNINDEX
2025-02-21,1296.75,1296.75,3.77(0.29 %),667595047,14469848443510.0,72438607,1438066556490,1293.63,1296.75,1290.98,VNINDEX
2025-02-24,1304.56,1304.56,7.81(0.60 %),807662797,18549634947080.0,84611409,2542823052920,1298.29,1304.56,1294.69,VNINDEX
2025-02-25,1303.16,1303.16,-1.4(-0.11 %),827866418,18130353366640.0,57788908,1435331633360,1306.86,1309.97,1298.54,VNINDEX
2025-02-26,1302.96,1302.96,-0.2(-0.02 %),710467326,15537867552680.0,46934989,1059015447320,1305.16,1306.49,1301.2,VNINDEX
2025-02-27,1307.8,1307.8,4.84(0.37 %),846430144,17754173161890.0,45278556,954309838110,1307.31,1307.87,1296.43,VNINDEX
2025-02-28,1305.36,1305.36,-2.44(-0.19 %),752261254,16860949838190.0,61829345,1789631161810,1307.14,1308.77,1300.66,VNINDEX
2025-03-03,1309.37,1309.37,4.01(0.31 %),801877821,17043575560380.0,161359839,3866153439620,1306.97,1309.77,1304.3,VNINDEX
2025-03-04,1311.91,1311.91,2.54(0.19 %),935914817,20071669456180.0,122458601,3090477543820,1306.82,1313.21,1298.28,VNINDEX
2025-03-05,1304.71,1304.71,-7.2(-0.55 %),770488829,17353128223920.0,203476957,4762710776080,1312.84,1319.52,1304.71,VNINDEX
2025-03-06,1318.22,1318.22,13.51(1.04 %),983977939,20641389380410.0,78350213,1775674619590,1308.02,1318.22,1307.91,VNINDEX
2025-03-07,1326.05,1326.05,7.83(0.59 %),892233477,19535413001760.0,63181137,1085717998240,1320.1,1327.07,1318.71,VNINDEX
2025-03-10,1330.28,1330.28,4.23(0.32 %),856953551,19898306102880.0,161789050,2808675897120,1331.6,1335.87,1326.51,VNINDEX
2025-03-11,1332.54,1332.54,2.26(0.17 %),847446213,18989820954950.0,85312975,2357683045050,1319.17,1332.54,1315.92,VNINDEX
2025-03-12,1334.41,1334.41,1.87(0.14 %),851269716,19548798179170.0,84738021,2240187820830,1337.87,1342.91,1331.75,VNINDEX
2025-03-13,1326.27,1326.27,-8.14(-0.61 %),997493162,23111022887740.0,70168872,1318658112260,1335.66,1340.91,1324.87,VNINDEX
